Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"I do n't know about you , but I never seem to get through the mountains of paperwork on my desk .","I/I/PRP do/do/VBP n't/not/RB know/know/VB about/about/IN you/you/PRP ,/,/, but/but/CC I/I/PRP never/never/RB seem/seem/VBP to/to/TO get/get/VB through/through/IN the/the/DT mountains/mountain/NNS of/of/IN paperwork/paperwork/NN on/on/IN my/my/PRP$ desk/desk/NN ././. ","ROOT (ROOT-0, know-4) nsubj (know-4, I-1) aux (know-4, do-2) neg (know-4, n't-3) case (you-6, about-5) nmod:about (know-4, you-6) punct (know-4, ,-7) cc (know-4, but-8) nsubj (seem-11, I-9) nsubj:xsubj (get-13, I-9) neg (seem-11, never-10) conj:but (know-4, seem-11) mark (get-13, to-12) xcomp (seem-11, get-13) case (mountains-16, through-14) det (mountains-16, the-15) det:qmod (paperwork-18, mountains-16) mwe (mountains-16, of-17) nmod (get-13, paperwork-18) case (desk-21, on-19) nmod:poss (desk-21, my-20) nmod:on (get-13, desk-21) punct (know-4, .-22) ",paperwork,18,"det:qmod (paperwork-18, mountains-16) nmod (get-13, paperwork-18) ",get through the mountains of paperwork on my desk .,NN,[],,,,,[],[],[],,"[('', 'get', 13)]",[''],[],['get'],['mountains'],['other'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1991.txt_3.csv,0,0,0,0,unknown,mountains of,non-Denumerator,non quantificational,
"Long lines queue up before sullen , uncommunicative officials : taking his place in one , the scientist will spend hours as it inches forward , only to learn upon reaching its head that he had chosen the wrong line or that his paperwork is not in order .","Long/long/JJ lines/line/NNS queue/queue/VB up/up/RP before/before/IN sullen/sullen/JJ ,/,/, uncommunicative/uncommunicative/JJ officials/official/NNS :/:/: taking/take/VBG his/he/PRP$ place/place/NN in/in/IN one/one/CD ,/,/, the/the/DT scientist/scientist/NN will/will/MD spend/spend/VB hours/hour/NNS as/as/IN it/it/PRP inches/inch/NNS forward/forward/RB ,/,/, only/only/RB to/to/TO learn/learn/VB upon/upon/IN reaching/reach/VBG its/its/PRP$ head/head/NN that/that/IN he/he/PRP had/have/VBD chosen/choose/VBN the/the/DT wrong/wrong/JJ line/line/NN or/or/CC that/that/IN his/he/PRP$ paperwork/paperwork/NN is/be/VBZ not/not/RB in/in/IN order/order/NN ././. ","ROOT (ROOT-0, queue-3) amod (lines-2, Long-1) nsubj (queue-3, lines-2) compound:prt (queue-3, up-4) case (officials-9, before-5) amod (officials-9, sullen-6) punct (officials-9, ,-7) amod (officials-9, uncommunicative-8) nmod:before (queue-3, officials-9) punct (queue-3, :-10) advcl (spend-20, taking-11) nmod:poss (place-13, his-12) dobj (taking-11, place-13) case (one-15, in-14) nmod:in (taking-11, one-15) punct (spend-20, ,-16) det (scientist-18, the-17) nsubj (spend-20, scientist-18) aux (spend-20, will-19) parataxis (queue-3, spend-20) dobj (spend-20, hours-21) case (inches-24, as-22) dep (inches-24, it-23) nmod:as (hours-21, inches-24) advmod (inches-24, forward-25) punct (spend-20, ,-26) advmod (learn-29, only-27) mark (learn-29, to-28) advcl:to (spend-20, learn-29) mark (reaching-31, upon-30) advcl:upon (learn-29, reaching-31) nmod:poss (head-33, its-32) dobj (reaching-31, head-33) mark (chosen-37, that-34) nsubj (chosen-37, he-35) aux (chosen-37, had-36) ccomp (reaching-31, chosen-37) det (line-40, the-38) amod (line-40, wrong-39) dobj (chosen-37, line-40) cc (chosen-37, or-41) mark (in-47, that-42) nmod:poss (paperwork-44, his-43) nsubj (in-47, paperwork-44) cop (in-47, is-45) neg (in-47, not-46) ccomp (reaching-31, in-47) conj:or (chosen-37, in-47) mwe (in-47, order-48) punct (queue-3, .-49) ",paperwork,44,"nmod:poss (paperwork-44, his-43) nsubj (in-47, paperwork-44) ",wrong line or that his paperwork is not in order .,NN,[],is-45,,VBZ,CopSubject,[],[],[],IN,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['his'],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_1.csv,0,0,0,0,unknown,,,,
Both of these strategies require a significant amount of paperwork .,Both/both/DT of/of/IN these/these/DT strategies/strategy/NNS require/require/VBP a/a/DT significant/significant/JJ amount/amount/NN of/of/IN paperwork/paperwork/NN ././. ,"ROOT (ROOT-0, require-5) det:qmod (strategies-4, Both-1) mwe (Both-1, of-2) det (strategies-4, these-3) nsubj (require-5, strategies-4) det (amount-8, a-6) amod (amount-8, significant-7) dobj (require-5, amount-8) case (paperwork-10, of-9) nmod:of (amount-8, paperwork-10) punct (require-5, .-11) ",paperwork,10,"case (paperwork-10, of-9) nmod:of (amount-8, paperwork-10) ",require a significant amount of paperwork .,NN,[],,,,,[],[],[],,"[('of', 'amount', 8)]",['of'],[],['amount'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_2.csv,0,0,0,0,unknown,,,,
"The down side , of course , is the additional paperwork , control equipment installations and process changes which will be necessary in order to qualify for a permit .","The/the/DT down/down/JJ side/side/NN ,/,/, of/of/IN course/course/NN ,/,/, is/be/VBZ the/the/DT additional/additional/JJ paperwork/paperwork/NN ,/,/, control/control/NN equipment/equipment/NN installations/installation/NNS and/and/CC process/process/NN changes/change/NNS which/which/WDT will/will/MD be/be/VB necessary/necessary/JJ in/in/IN order/order/NN to/to/TO qualify/qualify/VB for/for/IN a/a/DT permit/permit/NN ././. ","ROOT (ROOT-0, paperwork-11) det (side-3, The-1) amod (side-3, down-2) nsubj (paperwork-11, side-3) punct (side-3, ,-4) case (course-6, of-5) nmod:of (side-3, course-6) punct (side-3, ,-7) cop (paperwork-11, is-8) det (paperwork-11, the-9) amod (paperwork-11, additional-10) punct (paperwork-11, ,-12) compound (installations-15, control-13) compound (installations-15, equipment-14) conj:and (paperwork-11, installations-15) cc (paperwork-11, and-16) compound (changes-18, process-17) conj:and (paperwork-11, changes-18) nsubj (necessary-22, changes-18) ref (changes-18, which-19) aux (necessary-22, will-20) cop (necessary-22, be-21) acl:relcl (changes-18, necessary-22) mark (qualify-26, in-23) mwe (in-23, order-24) mark (qualify-26, to-25) advcl:in_order (necessary-22, qualify-26) case (permit-29, for-27) det (permit-29, a-28) nmod:for (qualify-26, permit-29) punct (paperwork-11, .-30) ",paperwork,11,"ROOT (ROOT-0, paperwork-11) nsubj (paperwork-11, side-3) cop (paperwork-11, is-8) det (paperwork-11, the-9) amod (paperwork-11, additional-10) punct (paperwork-11, ,-12) conj:and (paperwork-11, installations-15) cc (paperwork-11, and-16) conj:and (paperwork-11, changes-18) punct (paperwork-11, .-30) ","course , is the additional paperwork , control equipment installations and",NN,[],paperwork-11,,NN,CopObject,[],[],[],VBZ,[],[],[],[],['the'],['definite article'],"[('and', 'installations', 15), ('and', 'changes', 18)]","['and', 'and']","[installations-15, changes-18]",[],[],['additional'],[0.045],[0.06],[0.14375],[0.08083333333333334],[0.15083333333333335],[0.020625],[0.06625],[0.1075],[0.065],[0.07875],[0.07541666666666666],[0.094375],[0.011666666666666665],[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"While those interviews affirmed that the audit was a '' profound intervention '' in the accountability program of the Topeka Public Schools , they also identified concerns associated with the original audit , such as increased administrative responsibilities , including additional paperwork , for monitoring the curriculum , a role for which they were neither trained nor prepared .","While/while/IN those/those/DT interviews/interview/NNS affirmed/affirm/VBD that/that/IN the/the/DT audit/audit/NN was/be/VBD a/a/DT ''/''/'' profound/profound/JJ intervention/intervention/NN ''/''/'' in/in/IN the/the/DT accountability/accountability/NN program/program/NN of/of/IN the/the/DT Topeka/Topeka/NNP Public/Public/NNP Schools/Schools/NNP ,/,/, they/they/PRP also/also/RB identified/identify/VBD concerns/concern/NNS associated/associate/VBN with/with/IN the/the/DT original/original/JJ audit/audit/NN ,/,/, such/such/JJ as/as/IN increased/increase/VBN administrative/administrative/JJ responsibilities/responsibility/NNS ,/,/, including/include/VBG additional/additional/JJ paperwork/paperwork/NN ,/,/, for/for/IN monitoring/monitor/VBG the/the/DT curriculum/curriculum/NN ,/,/, a/a/DT role/role/NN for/for/IN which/which/WDT they/they/PRP were/be/VBD neither/neither/DT trained/train/VBN nor/nor/CC prepared/prepare/VBN ././. ","ROOT (ROOT-0, identified-26) mark (affirmed-4, While-1) det (interviews-3, those-2) nsubj (affirmed-4, interviews-3) advcl:while (identified-26, affirmed-4) mark (a-9, that-5) det (audit-7, the-6) nsubj (a-9, audit-7) cop (a-9, was-8) ccomp (affirmed-4, a-9) punct (a-9, ''-10) amod (intervention-12, profound-11) nmod:of (a-9, intervention-12) punct (intervention-12, ''-13) case (program-17, in-14) det (program-17, the-15) compound (program-17, accountability-16) nmod:in (intervention-12, program-17) case (intervention-12, of-18) det (Schools-22, the-19) compound (Schools-22, Topeka-20) compound (Schools-22, Public-21) dep (intervention-12, Schools-22) punct (identified-26, ,-23) nsubj (identified-26, they-24) advmod (identified-26, also-25) dobj (identified-26, concerns-27) acl (concerns-27, associated-28) case (audit-32, with-29) det (audit-32, the-30) amod (audit-32, original-31) nmod:with (associated-28, audit-32) punct (responsibilities-38, ,-33) case (responsibilities-38, such-34) mwe (such-34, as-35) amod (responsibilities-38, increased-36) amod (responsibilities-38, administrative-37) dep (associated-28, responsibilities-38) punct (responsibilities-38, ,-39) case (paperwork-42, including-40) amod (paperwork-42, additional-41) nmod:including (responsibilities-38, paperwork-42) punct (responsibilities-38, ,-43) mark (monitoring-45, for-44) advcl:for (associated-28, monitoring-45) det (curriculum-47, the-46) dobj (monitoring-45, curriculum-47) punct (curriculum-47, ,-48) det (role-50, a-49) appos (curriculum-47, role-50) nmod:for (trained-56, role-50) case (which-52, for-51) ref (role-50, which-52) nsubjpass (trained-56, they-53) nsubjpass (prepared-58, they-53) auxpass (trained-56, were-54) advmod (trained-56, neither-55) acl:relcl (role-50, trained-56) cc (trained-56, nor-57) acl:relcl (role-50, prepared-58) conj:nor (trained-56, prepared-58) punct (identified-26, .-59) ",paperwork,42,"case (paperwork-42, including-40) amod (paperwork-42, additional-41) nmod:including (responsibilities-38, paperwork-42) ","administrative responsibilities , including additional paperwork , for monitoring the curriculum",NN,[],,,,,[],[],[],,"[('including', 'responsibilities', 38)]",['including'],[],['responsibilities'],[],[],[],[],[],[],[],['additional'],[0.045],[0.06],[0.14375],[0.08083333333333334],[0.15083333333333335],[0.020625],[0.06625],[0.1075],[0.065],[0.07875],[0.07541666666666666],[0.094375],[0.011666666666666665],[],[],[],['including'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_2.csv,0,0,0,0,unknown,,,,
Teacher frustration and stress stem not only from the extra paperwork that absenteeism creates but also from the lost productivity for teacher and students generated by the in-class disruptions of returning students .,Teacher/teacher/NN frustration/frustration/NN and/and/CC stress/stress/NN stem/stem/NN not/not/RB only/only/RB from/from/IN the/the/DT extra/extra/JJ paperwork/paperwork/NN that/that/WDT absenteeism/absenteeism/NN creates/create/VBZ but/but/CC also/also/RB from/from/IN the/the/DT lost/lose/VBN productivity/productivity/NN for/for/IN teacher/teacher/NN and/and/CC students/student/NNS generated/generate/VBN by/by/IN the/the/DT in-class/in-class/JJ disruptions/disruption/NNS of/of/IN returning/return/VBG students/student/NNS ././. ,"ROOT (ROOT-0, stem-5) compound (frustration-2, Teacher-1) nsubj (stem-5, frustration-2) cc (frustration-2, and-3) conj:and (frustration-2, stress-4) nsubj (stem-5, stress-4) conj:and (stem-5, stem-5) neg (only-7, not-6) cc:preconj (paperwork-11, only-7) case (paperwork-11, from-8) det (paperwork-11, the-9) amod (paperwork-11, extra-10) nmod:from (stem-5, paperwork-11) dobj (creates-14, paperwork-11) ref (paperwork-11, that-12) nsubj (creates-14, absenteeism-13) acl:relcl (paperwork-11, creates-14) cc (stem-5, but-15) advmod (productivity-20, also-16) case (productivity-20, from-17) det (productivity-20, the-18) amod (productivity-20, lost-19) nmod:from (stem-5, productivity-20) case (teacher-22, for-21) nmod:for (productivity-20, teacher-22) cc (teacher-22, and-23) nmod:for (productivity-20, students-24) conj:and (teacher-22, students-24) acl (productivity-20, generated-25) case (disruptions-29, by-26) det (disruptions-29, the-27) amod (disruptions-29, in-class-28) nmod:by (generated-25, disruptions-29) case (students-32, of-30) amod (students-32, returning-31) nmod:of (disruptions-29, students-32) punct (stem-5, .-33) ",paperwork,11,"cc:preconj (paperwork-11, only-7) case (paperwork-11, from-8) det (paperwork-11, the-9) amod (paperwork-11, extra-10) nmod:from (stem-5, paperwork-11) dobj (creates-14, paperwork-11) ref (paperwork-11, that-12) acl:relcl (paperwork-11, creates-14) ",not only from the extra paperwork that absenteeism creates but also,NN,[],creates-14,create,VBZ,object,[],[],[],,"[('from', 'stem', 5)]",['from'],[],['stem'],['the'],['definite article'],[],[],[],[],[],['extra'],[0.05375],[0.08988095238095237],[0.03],[0.05479166666666666],[0.0675],[0.045],[0.10725595238095238],[0.1075],[0.02],[0.1471964285714286],[0.14383928571428573],[0.1214642857142857],[0.011821428571428571],[],[],[],['from'],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Special Education Paperwork and Program Administration .,Special/special/JJ Education/education/NN Paperwork/Paperwork/NNP and/and/CC Program/Program/NNP Administration/Administration/NNP ././. ,"ROOT (ROOT-0, Education-2) amod (Education-2, Special-1) dep (Education-2, Paperwork-3) cc (Paperwork-3, and-4) compound (Administration-6, Program-5) dep (Education-2, Administration-6) conj:and (Paperwork-3, Administration-6) punct (Education-2, .-7) ",Paperwork,3,"dep (Education-2, Paperwork-3) cc (Paperwork-3, and-4) conj:and (Paperwork-3, Administration-6) ",Special Education Paperwork and Program Administration .,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'Administration', 6)]",['and'],[Administration-6],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_3.csv,0,0,0,0,unknown,,,,
"Most parents ( 76.8% ) were perceptive in recognizing that the amount of special education paperwork ( i.e. , IEP 's , progress report ) required of teachers reduced teaching and planning time .","Most/most/JJS parents/parent/NNS -LRB-/-lrb-/-LRB- 76.8/76.8/CD %/%/NN -RRB-/-rrb-/-RRB- were/be/VBD perceptive/perceptive/JJ in/in/IN recognizing/recognize/VBG that/that/IN the/the/DT amount/amount/NN of/of/IN special/special/JJ education/education/NN paperwork/paperwork/NN -LRB-/-lrb-/-LRB- i.e./i.e./FW ,/,/, IEP/IEP/NNP 's/'s/POS ,/,/, progress/progress/NN report/report/NN -RRB-/-rrb-/-RRB- required/require/VBN of/of/IN teachers/teacher/NNS reduced/reduce/VBN teaching/teaching/NN and/and/CC planning/planning/NN time/time/NN ././. ","ROOT (ROOT-0, perceptive-8) amod (parents-2, Most-1) nsubj (perceptive-8, parents-2) punct (%-5, (-3) nummod (%-5, 76.8-4) appos (parents-2, %-5) punct (%-5, )-6) cop (perceptive-8, were-7) mark (recognizing-10, in-9) advcl:in (perceptive-8, recognizing-10) mark (required-27, that-11) det (amount-13, the-12) nsubj (required-27, amount-13) case (paperwork-17, of-14) amod (paperwork-17, special-15) compound (paperwork-17, education-16) nmod:of (amount-13, paperwork-17) punct (paperwork-17, (-18) dep (paperwork-17, i.e.-19) punct (paperwork-17, ,-20) dep (paperwork-17, IEP-21) case (IEP-21, 's-22) punct (IEP-21, ,-23) appos (IEP-21, progress-24) dep (amount-13, report-25) punct (amount-13, )-26) ccomp (recognizing-10, required-27) case (teachers-29, of-28) nmod:of (required-27, teachers-29) acl (teachers-29, reduced-30) compound (time-34, teaching-31) cc (teaching-31, and-32) conj:and (teaching-31, planning-33) compound (time-34, planning-33) dobj (reduced-30, time-34) punct (perceptive-8, .-35) ",paperwork,17,"case (paperwork-17, of-14) amod (paperwork-17, special-15) compound (paperwork-17, education-16) nmod:of (amount-13, paperwork-17) punct (paperwork-17, (-18) dep (paperwork-17, i.e.-19) punct (paperwork-17, ,-20) dep (paperwork-17, IEP-21) ","amount of special education paperwork ( i.e. , IEP 's ,",NN,[],,,,,[],[],[],,"[('of', 'amount', 13)]",['of'],[],['amount'],[],[],[],[],[],[],['education'],['special'],[0.03291666666666667],[0.07908333333333334],[0.03125],[0.02],[0.090625],[0.0225],[0.044895833333333336],[0.178125],[0.12291666666666666],[0.12241666666666666],[0.08875],[0.15516666666666667],[0.011354166666666665],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_3.csv,0,0,0,0,unknown,,,,
"Time-consuming individual educational plans were a required part of the official '' paperwork '' in the state-mandated programs , and parents were active participants in the development of these forms .","Time-consuming/time-consuming/JJ individual/individual/JJ educational/educational/JJ plans/plan/NNS were/be/VBD a/a/DT required/require/VBN part/part/NN of/of/IN the/the/DT official/official/NN ''/''/'' paperwork/paperwork/NN ''/''/'' in/in/IN the/the/DT state-mandated/state-mandated/JJ programs/program/NNS ,/,/, and/and/CC parents/parent/NNS were/be/VBD active/active/JJ participants/participant/NNS in/in/IN the/the/DT development/development/NN of/of/IN these/these/DT forms/form/NNS ././. ","ROOT (ROOT-0, part-8) amod (plans-4, Time-consuming-1) amod (plans-4, individual-2) amod (plans-4, educational-3) nsubj (part-8, plans-4) cop (part-8, were-5) det (part-8, a-6) amod (part-8, required-7) case (paperwork-13, of-9) det (paperwork-13, the-10) compound (paperwork-13, official-11) punct (paperwork-13, ''-12) nmod:of (part-8, paperwork-13) punct (paperwork-13, ''-14) case (programs-18, in-15) det (programs-18, the-16) amod (programs-18, state-mandated-17) nmod:in (part-8, programs-18) punct (part-8, ,-19) cc (part-8, and-20) nsubj (participants-24, parents-21) cop (participants-24, were-22) amod (participants-24, active-23) conj:and (part-8, participants-24) case (development-27, in-25) det (development-27, the-26) nmod:in (participants-24, development-27) case (forms-30, of-28) det (forms-30, these-29) nmod:of (development-27, forms-30) punct (part-8, .-31) ",paperwork,13,"case (paperwork-13, of-9) det (paperwork-13, the-10) compound (paperwork-13, official-11) punct (paperwork-13, ''-12) nmod:of (part-8, paperwork-13) punct (paperwork-13, ''-14) ",part of the official '' paperwork '' in the state-mandated programs,NN,[],,,,,[],[],[],,"[('of', 'part', 8)]",['of'],[],['part'],['the'],['definite article'],[],[],[],[],['official'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
teachers have been required to borrow from class preparation time in order to complete necessary paperwork .,teachers/teacher/NNS have/have/VBP been/be/VBN required/require/VBN to/to/TO borrow/borrow/VB from/from/IN class/class/NN preparation/preparation/NN time/time/NN in/in/IN order/order/NN to/to/TO complete/complete/VB necessary/necessary/JJ paperwork/paperwork/NN ././. ,"ROOT (ROOT-0, required-4) nsubjpass (required-4, teachers-1) nsubj:xsubj (borrow-6, teachers-1) aux (required-4, have-2) auxpass (required-4, been-3) mark (borrow-6, to-5) xcomp (required-4, borrow-6) case (time-10, from-7) compound (time-10, class-8) compound (time-10, preparation-9) nmod:from (borrow-6, time-10) mark (complete-14, in-11) mwe (in-11, order-12) mark (complete-14, to-13) advcl:in_order (borrow-6, complete-14) amod (paperwork-16, necessary-15) dobj (complete-14, paperwork-16) punct (required-4, .-17) ",paperwork,16,"amod (paperwork-16, necessary-15) dobj (complete-14, paperwork-16) ",in order to complete necessary paperwork .,NN,[],complete-14,complete,VB,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],['necessary'],[0.02625],[0.0375],[0.025],[0.0175],[0.7675],[0.0175],[0.015],[0.0125],[0.025],[0.0],[0.015666666666666666],[0.025583333333333336],[0.015],[],[],[],[],[],[],[],[],[],in,singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_3.csv,0,0,0,0,unknown,,,,
Administrators need to be sensitive to this problem and identify ways to minimize paperwork and provide adequate planning time for teachers .,Administrators/Administrators/NNPS need/need/VBP to/to/TO be/be/VB sensitive/sensitive/JJ to/to/TO this/this/DT problem/problem/NN and/and/CC identify/identify/VB ways/way/NNS to/to/TO minimize/minimize/VB paperwork/paperwork/NN and/and/CC provide/provide/VB adequate/adequate/JJ planning/planning/NN time/time/NN for/for/IN teachers/teacher/NNS ././. ,"ROOT (ROOT-0, need-2) nsubj (need-2, Administrators-1) nsubj:xsubj (sensitive-5, Administrators-1) nsubj:xsubj (identify-10, Administrators-1) mark (sensitive-5, to-3) cop (sensitive-5, be-4) xcomp (need-2, sensitive-5) case (problem-8, to-6) det (problem-8, this-7) nmod:to (sensitive-5, problem-8) cc (sensitive-5, and-9) xcomp (need-2, identify-10) conj:and (sensitive-5, identify-10) dobj (identify-10, ways-11) nsubj:xsubj (minimize-13, ways-11) nsubj:xsubj (provide-16, ways-11) mark (minimize-13, to-12) xcomp (identify-10, minimize-13) dobj (minimize-13, paperwork-14) cc (minimize-13, and-15) xcomp (identify-10, provide-16) conj:and (minimize-13, provide-16) amod (time-19, adequate-17) compound (time-19, planning-18) dobj (provide-16, time-19) case (teachers-21, for-20) nmod:for (time-19, teachers-21) punct (need-2, .-22) ",paperwork,14,"dobj (minimize-13, paperwork-14) ",and identify ways to minimize paperwork and provide adequate planning time,NN,[],minimize-13,minimize,VB,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_3.csv,0,0,0,0,unknown,,,,
"Technology generates paperwork that screams for attention but , at the same time , piles up in volumes so enormous that no human being could ever hope to stay on top of the work load .","Technology/Technology/NNP generates/generate/VBZ paperwork/paperwork/NN that/that/IN screams/scream/NNS for/for/IN attention/attention/NN but/but/CC ,/,/, at/at/IN the/the/DT same/same/JJ time/time/NN ,/,/, piles/pile/NNS up/up/RB in/in/IN volumes/volume/NNS so/so/RB enormous/enormous/JJ that/that/IN no/no/DT human/human/JJ being/being/NN could/could/MD ever/ever/RB hope/hope/VB to/to/TO stay/stay/VB on/on/IN top/top/NN of/of/IN the/the/DT work/work/NN load/load/NN ././. ","ROOT (ROOT-0, generates-2) nsubj (generates-2, Technology-1) nsubj (enormous-20, Technology-1) dobj (generates-2, paperwork-3) case (screams-5, that-4) nmod:that (generates-2, screams-5) case (attention-7, for-6) nmod:for (screams-5, attention-7) cc (generates-2, but-8) punct (time-13, ,-9) case (time-13, at-10) det (time-13, the-11) amod (time-13, same-12) dep (generates-2, time-13) punct (time-13, ,-14) dobj (enormous-20, piles-15) advmod (piles-15, up-16) case (volumes-18, in-17) nmod:in (up-16, volumes-18) advmod (enormous-20, so-19) conj:but (generates-2, enormous-20) mark (hope-27, that-21) neg (being-24, no-22) amod (being-24, human-23) nsubj (hope-27, being-24) nsubj:xsubj (stay-29, being-24) aux (hope-27, could-25) advmod (hope-27, ever-26) ccomp (enormous-20, hope-27) mark (stay-29, to-28) xcomp (hope-27, stay-29) case (load-35, on-30) mwe (on-30, top-31) mwe (on-30, of-32) det (load-35, the-33) compound (load-35, work-34) nmod:on_top_of (stay-29, load-35) punct (generates-2, .-36) ",paperwork,3,"dobj (generates-2, paperwork-3) ",Technology generates paperwork that screams for attention but,NN,[],generates-2,generate,VBZ,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_1992.txt_3.csv,0,0,0,0,unknown,,,,
