Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"For example , at Sachsenhausen , Theune found high-quality dishes and silver and stainless steel cutlery , mostly forks and knives .","For/for/IN example/example/NN ,/,/, at/at/IN Sachsenhausen/Sachsenhausen/NNP ,/,/, Theune/Theune/NNP found/find/VBD high-quality/high-quality/JJ dishes/dish/NNS and/and/CC silver/silver/NN and/and/CC stainless/stainless/JJ steel/steel/NN cutlery/cutlery/NN ,/,/, mostly/mostly/RB forks/fork/NNS and/and/CC knives/knife/NNS ././. ","ROOT (ROOT-0, found-8) case (example-2, For-1) nmod:for (found-8, example-2) punct (found-8, ,-3) case (Sachsenhausen-5, at-4) nmod:at (found-8, Sachsenhausen-5) punct (found-8, ,-6) nsubj (found-8, Theune-7) amod (dishes-10, high-quality-9) dobj (found-8, dishes-10) cc (dishes-10, and-11) compound (cutlery-16, silver-12) cc (silver-12, and-13) conj:and (silver-12, stainless-14) compound (cutlery-16, stainless-14) compound (cutlery-16, steel-15) dobj (found-8, cutlery-16) conj:and (dishes-10, cutlery-16) punct (cutlery-16, ,-17) advmod (forks-19, mostly-18) appos (cutlery-16, forks-19) cc (forks-19, and-20) appos (cutlery-16, knives-21) conj:and (forks-19, knives-21) punct (found-8, .-22) ",cutlery,16,"compound (cutlery-16, silver-12) compound (cutlery-16, stainless-14) compound (cutlery-16, steel-15) dobj (found-8, cutlery-16) conj:and (dishes-10, cutlery-16) punct (cutlery-16, ,-17) appos (cutlery-16, forks-19) appos (cutlery-16, knives-21) ","and silver and stainless steel cutlery , mostly forks and knives",NN,[],found-8,find,VBD,object,[],[],[],,[],[],[],[],[],[],"[('and', 'dishes', 10)]",['and'],[dishes-10],[],"['silver', 'stainless', 'steel']",[],,,,,,,,,,,,,,[],[],[],[],[],"['modified', 'forks', 'modified', 'knives']",[],"['forks', 'knives']",[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2011.txt_1.csv,0,0,0,0,unknown,,,,
"When there is not enough cutlery , people do what they can to eat , '' she says .","When/when/WRB there/there/EX is/be/VBZ not/not/RB enough/enough/JJ cutlery/cutlery/NN ,/,/, people/people/NNS do/do/VBP what/what/WP they/they/PRP can/can/MD to/to/TO eat/eat/VB ,/,/, ''/''/'' she/she/PRP says/say/VBZ ././. ","ROOT (ROOT-0, says-18) advmod (is-3, When-1) expl (is-3, there-2) advcl (do-9, is-3) neg (is-3, not-4) amod (cutlery-6, enough-5) nsubj (is-3, cutlery-6) punct (do-9, ,-7) nsubj (do-9, people-8) ccomp (says-18, do-9) dobj (can-12, what-10) nsubj:xsubj (eat-14, what-10) nsubj (can-12, they-11) ccomp (do-9, can-12) mark (eat-14, to-13) xcomp (can-12, eat-14) punct (says-18, ,-15) punct (says-18, ''-16) nsubj (says-18, she-17) punct (says-18, .-19) ",cutlery,6,"amod (cutlery-6, enough-5) nsubj (is-3, cutlery-6) ","When there is not enough cutlery , people do what they",NN,[],is-3,be,VBZ,subject,['When'],['not'],[],,[],[],[],[],[],[],[],[],[],[],[],['enough'],[0.04],[0.03333333333333333],[0.0575],[0.0275],[0.051],[0.015],[0.008854166666666666],[0.65],[0.0325],[0.012916666666666665],[0.026708333333333334],[0.04375],[0.0009375],[],[],[],[],[],[],[],[],[],[],singular,bare singular,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2011.txt_1.csv,0,0,0,0,unknown,enough,non-Denumerator,non quantificational,
"The cutlery will be ground up at the zoo 's composting facility , which opened in 1997 and processes 1,000 cubic yards/year of manure and yard trimmings .","The/the/DT cutlery/cutlery/NN will/will/MD be/be/VB ground/ground/NN up/up/RB at/at/IN the/the/DT zoo/zoo/NN 's/'s/POS composting/composting/NN facility/facility/NN ,/,/, which/which/WDT opened/open/VBD in/in/IN 1997/1997/CD and/and/CC processes/process/VBZ 1,000/1,000/CD cubic/cubic/JJ yards/year/yards/year/NN of/of/IN manure/manure/NN and/and/CC yard/yard/NN trimmings/trimming/NNS ././. ","ROOT (ROOT-0, ground-5) det (cutlery-2, The-1) nsubj (ground-5, cutlery-2) aux (ground-5, will-3) cop (ground-5, be-4) advmod (ground-5, up-6) case (facility-12, at-7) det (zoo-9, the-8) nmod:poss (facility-12, zoo-9) case (zoo-9, 's-10) compound (facility-12, composting-11) nmod:at (up-6, facility-12) nsubj (opened-15, facility-12) nsubj (processes-19, facility-12) punct (facility-12, ,-13) ref (facility-12, which-14) acl:relcl (facility-12, opened-15) case (1997-17, in-16) nmod:in (opened-15, 1997-17) cc (opened-15, and-18) acl:relcl (facility-12, processes-19) conj:and (opened-15, processes-19) nummod (yards/year-22, 1,000-20) amod (yards/year-22, cubic-21) dobj (processes-19, yards/year-22) case (trimmings-27, of-23) compound (trimmings-27, manure-24) cc (manure-24, and-25) conj:and (manure-24, yard-26) compound (trimmings-27, yard-26) nmod:of (yards/year-22, trimmings-27) punct (ground-5, .-28) ",cutlery,2,"det (cutlery-2, The-1) nsubj (ground-5, cutlery-2) ",The cutlery will be ground up at,NN,[],be-4,,VB,CopSubject,[],[],['will'],NN,[],[],[],[],['The'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2000.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Other industries -- shoes , textiles , cutlery , glassware -- feared foreign competition and fought to keep tariffs high .","Other/other/JJ industries/industry/NNS --/--/: shoes/shoe/NNS ,/,/, textiles/textile/NNS ,/,/, cutlery/cutlery/NN ,/,/, glassware/glassware/NN --/--/: feared/fear/VBN foreign/foreign/JJ competition/competition/NN and/and/CC fought/fight/VBN to/to/TO keep/keep/VB tariffs/tariff/NNS high/high/JJ ././. ","ROOT (ROOT-0, feared-12) amod (industries-2, Other-1) nsubj (feared-12, industries-2) nsubj (fought-16, industries-2) nsubj:xsubj (keep-18, industries-2) punct (shoes-4, ---3) dep (industries-2, shoes-4) punct (shoes-4, ,-5) appos (shoes-4, textiles-6) punct (shoes-4, ,-7) appos (shoes-4, cutlery-8) punct (shoes-4, ,-9) appos (shoes-4, glassware-10) punct (shoes-4, ---11) amod (competition-14, foreign-13) dobj (feared-12, competition-14) cc (feared-12, and-15) conj:and (feared-12, fought-16) mark (keep-18, to-17) xcomp (fought-16, keep-18) nsubj (high-20, tariffs-19) xcomp (keep-18, high-20) punct (feared-12, .-21) ",cutlery,8,"appos (shoes-4, cutlery-8) ","-- shoes , textiles , cutlery , glassware -- feared foreign",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],"['modifier', 'shoes']",['shoes'],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_1.csv,0,0,0,0,unknown,,,,
"Just as sure as the sun crossed the day , the old man would arise and wet his head and go to work each morning to heat and shape the sterling bowls and caldrons and the endless and loud piles of cutlery .","Just/just/RB as/as/IN sure/sure/JJ as/as/IN the/the/DT sun/sun/NN crossed/cross/VBD the/the/DT day/day/NN ,/,/, the/the/DT old/old/JJ man/man/NN would/would/MD arise/arise/VB and/and/CC wet/wet/JJ his/he/PRP$ head/head/NN and/and/CC go/go/VB to/to/TO work/work/VB each/each/DT morning/morning/NN to/to/TO heat/heat/NN and/and/CC shape/shape/VB the/the/DT sterling/sterling/NN bowls/bowl/VBZ and/and/CC caldrons/caldron/VBZ and/and/CC the/the/DT endless/endless/JJ and/and/CC loud/loud/JJ piles/pile/NNS of/of/IN cutlery/cutlery/NN ././. ","ROOT (ROOT-0, arise-15) advmod (sure-3, Just-1) mark (sure-3, as-2) advcl:as (arise-15, sure-3) mark (crossed-7, as-4) det (sun-6, the-5) nsubj (crossed-7, sun-6) dep (sure-3, crossed-7) det (day-9, the-8) nmod:tmod (crossed-7, day-9) punct (arise-15, ,-10) det (man-13, the-11) amod (man-13, old-12) nsubj (arise-15, man-13) nsubj (wet-17, man-13) nsubj (go-21, man-13) nsubj:xsubj (work-23, man-13) aux (arise-15, would-14) cc (arise-15, and-16) conj:and (arise-15, wet-17) nmod:poss (head-19, his-18) dobj (wet-17, head-19) cc (arise-15, and-20) conj:and (arise-15, go-21) mark (work-23, to-22) xcomp (go-21, work-23) det (morning-25, each-24) nmod:tmod (work-23, morning-25) case (heat-27, to-26) nmod:to (work-23, heat-27) cc (work-23, and-28) xcomp (go-21, shape-29) conj:and (work-23, shape-29) det (sterling-31, the-30) dobj (shape-29, sterling-31) acl:relcl (sterling-31, bowls-32) cc (bowls-32, and-33) acl:relcl (sterling-31, caldrons-34) conj:and (bowls-32, caldrons-34) cc (sterling-31, and-35) det (piles-40, the-36) amod (piles-40, endless-37) cc (endless-37, and-38) conj:and (endless-37, loud-39) amod (piles-40, loud-39) dobj (shape-29, piles-40) conj:and (sterling-31, piles-40) case (cutlery-42, of-41) nmod:of (piles-40, cutlery-42) punct (arise-15, .-43) ",cutlery,42,"case (cutlery-42, of-41) nmod:of (piles-40, cutlery-42) ",endless and loud piles of cutlery .,NN,[],,,,,[],[],[],,"[('of', 'piles', 40)]",['of'],[],['piles'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_1.csv,0,0,0,0,unknown,,,,
"And yet , as their old mother 's illness dragged into the spring , they begged off and returned to jobs in scattered cities far away , each traveling with silver goblets and cutlery from the front hutch and sideboard .","And/and/CC yet/yet/RB ,/,/, as/as/IN their/they/PRP$ old/old/JJ mother/mother/NN 's/'s/POS illness/illness/NN dragged/drag/VBD into/into/IN the/the/DT spring/spring/NN ,/,/, they/they/PRP begged/beg/VBD off/off/RP and/and/CC returned/return/VBD to/to/TO jobs/job/NNS in/in/IN scattered/scattered/JJ cities/city/NNS far/far/RB away/away/RB ,/,/, each/each/DT traveling/travel/VBG with/with/IN silver/silver/NN goblets/goblet/NNS and/and/CC cutlery/cutlery/NN from/from/IN the/the/DT front/front/JJ hutch/hutch/NN and/and/CC sideboard/sideboard/NN ././. ","ROOT (ROOT-0, begged-16) cc (begged-16, And-1) advmod (begged-16, yet-2) punct (begged-16, ,-3) mark (dragged-10, as-4) nmod:poss (mother-7, their-5) amod (mother-7, old-6) nmod:poss (illness-9, mother-7) case (mother-7, 's-8) nsubj (dragged-10, illness-9) advcl:as (begged-16, dragged-10) case (spring-13, into-11) det (spring-13, the-12) nmod:into (dragged-10, spring-13) punct (begged-16, ,-14) nsubj (begged-16, they-15) nsubj (returned-19, they-15) compound:prt (begged-16, off-17) cc (begged-16, and-18) conj:and (begged-16, returned-19) case (jobs-21, to-20) nmod:to (returned-19, jobs-21) case (cities-24, in-22) amod (cities-24, scattered-23) nmod:in (jobs-21, cities-24) advmod (away-26, far-25) advmod (returned-19, away-26) punct (begged-16, ,-27) nsubj (traveling-29, each-28) advcl (begged-16, traveling-29) case (goblets-32, with-30) compound (goblets-32, silver-31) nmod:with (traveling-29, goblets-32) cc (goblets-32, and-33) nmod:with (traveling-29, cutlery-34) conj:and (goblets-32, cutlery-34) case (hutch-38, from-35) det (hutch-38, the-36) amod (hutch-38, front-37) nmod:from (traveling-29, hutch-38) cc (hutch-38, and-39) nmod:from (traveling-29, sideboard-40) conj:and (hutch-38, sideboard-40) punct (begged-16, .-41) ",cutlery,34,"nmod:with (traveling-29, cutlery-34) conj:and (goblets-32, cutlery-34) ",traveling with silver goblets and cutlery from the front hutch and,NN,[],,,,,[],[],[],,"[('with', 'traveling', 29)]",['with'],[],['traveling'],[],[],"[('and', 'goblets', 32)]",['and'],[goblets-32],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_1.csv,0,0,0,0,unknown,,,,
Arranged along the cream Corian counters above dozens of stained-glass cabinets were various sizes of cutlery and the latest Cuisinart and mixers .,Arranged/arrange/VBN along/along/IN the/the/DT cream/cream/NN Corian/corian/NN counters/counter/NNS above/above/IN dozens/dozen/NNS of/of/IN stained-glass/stained-glass/NN cabinets/cabinet/NNS were/be/VBD various/various/JJ sizes/size/NNS of/of/IN cutlery/cutlery/NN and/and/CC the/the/DT latest/latest/JJS Cuisinart/cuisinart/NN and/and/CC mixers/mixer/NNS ././. ,"ROOT (ROOT-0, sizes-14) csubj (sizes-14, Arranged-1) case (counters-6, along-2) det (counters-6, the-3) compound (counters-6, cream-4) compound (counters-6, Corian-5) nmod:along (Arranged-1, counters-6) case (dozens-8, above-7) det:qmod (cabinets-11, dozens-8) mwe (dozens-8, of-9) compound (cabinets-11, stained-glass-10) nmod (counters-6, cabinets-11) cop (sizes-14, were-12) amod (sizes-14, various-13) case (cutlery-16, of-15) nmod:of (sizes-14, cutlery-16) cc (sizes-14, and-17) det (Cuisinart-20, the-18) amod (Cuisinart-20, latest-19) conj:and (sizes-14, Cuisinart-20) cc (Cuisinart-20, and-21) conj:and (sizes-14, mixers-22) conj:and (Cuisinart-20, mixers-22) punct (sizes-14, .-23) ",cutlery,16,"case (cutlery-16, of-15) nmod:of (sizes-14, cutlery-16) ",cabinets were various sizes of cutlery and the latest Cuisinart and,NN,[],,,,,[],[],[],,"[('of', 'sizes', 14)]",['of'],[],['sizes'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1998.txt_2.csv,0,0,0,0,unknown,,,,
"He plugged his mouth with the hideous food-sludge and , upon devouring the unutterable contents of his plate , he abandoned his cutlery and thrust his arm into the terrible neck of the ungodly bottle .","He/he/PRP plugged/plug/VBD his/he/PRP$ mouth/mouth/NN with/with/IN the/the/DT hideous/hideous/JJ food-sludge/food-sludge/NN and/and/CC ,/,/, upon/upon/IN devouring/devour/VBG the/the/DT unutterable/unutterable/JJ contents/contents/NNS of/of/IN his/he/PRP$ plate/plate/NN ,/,/, he/he/PRP abandoned/abandon/VBD his/he/PRP$ cutlery/cutlery/NN and/and/CC thrust/thrust/VBD his/he/PRP$ arm/arm/NN into/into/IN the/the/DT terrible/terrible/JJ neck/neck/NN of/of/IN the/the/DT ungodly/ungodly/JJ bottle/bottle/NN ././. ","ROOT (ROOT-0, plugged-2) nsubj (plugged-2, He-1) nmod:poss (mouth-4, his-3) dobj (plugged-2, mouth-4) case (food-sludge-8, with-5) det (food-sludge-8, the-6) amod (food-sludge-8, hideous-7) nmod:with (plugged-2, food-sludge-8) cc (plugged-2, and-9) punct (plugged-2, ,-10) mark (devouring-12, upon-11) advcl:upon (abandoned-21, devouring-12) det (contents-15, the-13) amod (contents-15, unutterable-14) dobj (devouring-12, contents-15) case (plate-18, of-16) nmod:poss (plate-18, his-17) nmod:of (contents-15, plate-18) punct (abandoned-21, ,-19) nsubj (abandoned-21, he-20) nsubj (thrust-25, he-20) conj:and (plugged-2, abandoned-21) nmod:poss (cutlery-23, his-22) dobj (abandoned-21, cutlery-23) cc (abandoned-21, and-24) conj:and (plugged-2, thrust-25) conj:and (abandoned-21, thrust-25) nmod:poss (arm-27, his-26) dobj (thrust-25, arm-27) case (neck-31, into-28) det (neck-31, the-29) amod (neck-31, terrible-30) nmod:into (thrust-25, neck-31) case (bottle-35, of-32) det (bottle-35, the-33) amod (bottle-35, ungodly-34) nmod:of (neck-31, bottle-35) punct (plugged-2, .-36) ",cutlery,23,"nmod:poss (cutlery-23, his-22) dobj (abandoned-21, cutlery-23) ","plate , he abandoned his cutlery and thrust his arm into",NN,[],abandoned-21,abandon,VBD,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['his'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_1.csv,0,0,0,0,unknown,,,,
The light from stainless steel candelabras glittered on crystal glasses and etiolated cutlery .,The/the/DT light/light/NN from/from/IN stainless/stainless/JJ steel/steel/NN candelabras/candelabra/NNS glittered/glitter/VBD on/on/IN crystal/crystal/NN glasses/glass/NNS and/and/CC etiolated/etiolate/VBN cutlery/cutlery/NN ././. ,"ROOT (ROOT-0, glittered-7) det (light-2, The-1) nsubj (glittered-7, light-2) nsubj (etiolated-12, light-2) case (candelabras-6, from-3) amod (candelabras-6, stainless-4) compound (candelabras-6, steel-5) nmod:from (light-2, candelabras-6) case (glasses-10, on-8) compound (glasses-10, crystal-9) nmod:on (glittered-7, glasses-10) cc (glittered-7, and-11) conj:and (glittered-7, etiolated-12) dobj (etiolated-12, cutlery-13) punct (glittered-7, .-14) ",cutlery,13,"dobj (etiolated-12, cutlery-13) ",on crystal glasses and etiolated cutlery .,NN,[],etiolated-12,etiolate,VBN,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_1.csv,0,0,0,0,unknown,,,,
"It was beyond him what the Prince of Darkness would want with the homecoming tiara from Hindsville High , but the ways of the PoD are subtle ... and Hooper reasoned that a reject from heaven might well yearn for crowns , even chintzy ones that seemed to be made of plastic cutlery .","It/it/PRP was/be/VBD beyond/beyond/IN him/he/PRP what/what/WP the/the/DT Prince/Prince/NNP of/of/IN Darkness/darkness/NN would/would/MD want/want/VB with/with/IN the/the/DT homecoming/homecoming/NN tiara/tiara/NN from/from/IN Hindsville/Hindsville/NNP High/High/NNP ,/,/, but/but/CC the/the/DT ways/way/NNS of/of/IN the/the/DT PoD/pod/NN are/be/VBP subtle/subtle/JJ .../.../: and/and/CC Hooper/Hooper/NNP reasoned/reason/VBD that/that/IN a/a/DT reject/reject/VBP from/from/IN heaven/heaven/NN might/might/MD well/well/RB yearn/yearn/VB for/for/IN crowns/crown/NNS ,/,/, even/even/RB chintzy/chintzy/JJ ones/one/NNS that/that/WDT seemed/seem/VBD to/to/TO be/be/VB made/make/VBN of/of/IN plastic/plastic/JJ cutlery/cutlery/NN ././. ","ROOT (ROOT-0, him-4) nsubj (him-4, It-1) cop (him-4, was-2) case (him-4, beyond-3) dobj (want-11, what-5) det (Prince-7, the-6) nsubj (want-11, Prince-7) case (Darkness-9, of-8) nmod:of (Prince-7, Darkness-9) aux (want-11, would-10) ccomp (him-4, want-11) case (tiara-15, with-12) det (tiara-15, the-13) compound (tiara-15, homecoming-14) nmod:with (want-11, tiara-15) case (High-18, from-16) compound (High-18, Hindsville-17) nmod:from (want-11, High-18) punct (him-4, ,-19) cc (him-4, but-20) det (ways-22, the-21) nsubj (subtle-27, ways-22) case (PoD-25, of-23) det (PoD-25, the-24) nmod:of (ways-22, PoD-25) cop (subtle-27, are-26) conj:but (him-4, subtle-27) punct (him-4, ...-28) cc (him-4, and-29) nsubj (reasoned-31, Hooper-30) conj:and (him-4, reasoned-31) mark (reject-34, that-32) nsubj (reject-34, a-33) ccomp (reasoned-31, reject-34) case (heaven-36, from-35) nmod:from (reject-34, heaven-36) aux (yearn-39, might-37) advmod (yearn-39, well-38) acl:relcl (heaven-36, yearn-39) case (crowns-41, for-40) nmod:for (yearn-39, crowns-41) punct (heaven-36, ,-42) advmod (heaven-36, even-43) amod (ones-45, chintzy-44) dep (heaven-36, ones-45) nsubj (seemed-47, ones-45) nsubjpass:xsubj (made-50, ones-45) ref (ones-45, that-46) acl:relcl (ones-45, seemed-47) mark (made-50, to-48) auxpass (made-50, be-49) xcomp (seemed-47, made-50) case (cutlery-53, of-51) amod (cutlery-53, plastic-52) nmod:of (made-50, cutlery-53) punct (him-4, .-54) ",cutlery,53,"case (cutlery-53, of-51) amod (cutlery-53, plastic-52) nmod:of (made-50, cutlery-53) ",to be made of plastic cutlery .,NN,[],,,,,[],[],[],,"[('of', 'made', 50)]",['of'],[],['made'],[],[],[],[],[],[],[],['plastic'],[0.005],[0.05937500000000001],[0.0],[0.0055000000000000005],[0.02104166666666667],[0.015],[0.056333333333333326],[0.025],[0.01],[0.029625],[0.7275],[0.035],[0.010625],[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1999.txt_1.csv,0,0,0,0,unknown,,,,
"Deeper ''  I 'm working my way round the cramped table , pouring coffee into a desolation of plates , cutlery , crusts of bread and fish bones . ''","Deeper/deeper/JJR ''/''/'' I/I/PRP 'm/be/VBP working/work/VBG my/my/PRP$ way/way/NN round/round/RB the/the/DT cramped/cramped/JJ table/table/NN ,/,/, pouring/pour/VBG coffee/coffee/NN into/into/IN a/a/DT desolation/desolation/NN of/of/IN plates/plate/NNS ,/,/, cutlery/cutlery/NN ,/,/, crusts/crust/NNS of/of/IN bread/bread/NN and/and/CC fish/fish/NN bones/bone/NNS ././. ''/''/'' ","ROOT (ROOT-0, working-5) dep (working-5, Deeper-1) punct (working-5, ''-2) nsubj (working-5, I-3) aux (working-5, 'm-4) nmod:poss (way-7, my-6) dobj (working-5, way-7) advmod (working-5, round-8) det (table-11, the-9) amod (table-11, cramped-10) nmod:npmod (round-8, table-11) punct (working-5, ,-12) advcl (working-5, pouring-13) dobj (pouring-13, coffee-14) case (desolation-17, into-15) det (desolation-17, a-16) nmod:into (pouring-13, desolation-17) case (plates-19, of-18) nmod:of (desolation-17, plates-19) punct (plates-19, ,-20) appos (plates-19, cutlery-21) punct (cutlery-21, ,-22) appos (cutlery-21, crusts-23) case (bones-28, of-24) compound (bones-28, bread-25) cc (bread-25, and-26) conj:and (bread-25, fish-27) compound (bones-28, fish-27) nmod:of (crusts-23, bones-28) punct (working-5, .-29) punct (working-5, ''-30) ",cutlery,21,"appos (plates-19, cutlery-21) punct (cutlery-21, ,-22) appos (cutlery-21, crusts-23) ","a desolation of plates , cutlery , crusts of bread and",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],"['modifier', 'plates', 'modified', 'crusts']",['plates'],['crusts'],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1995.txt_1.csv,0,0,0,0,unknown,,,,
"A lull falls over the conversation , hands fiddling with cutlery , with napkins , reaching out for the saltshaker , the pepper , the quietly oozing pans of my chef d'oeuvre .","A/a/DT lull/lull/NN falls/fall/VBZ over/over/IN the/the/DT conversation/conversation/NN ,/,/, hands/hand/NNS fiddling/fiddle/VBG with/with/IN cutlery/cutlery/NN ,/,/, with/with/IN napkins/napkin/NNS ,/,/, reaching/reach/VBG out/out/RP for/for/IN the/the/DT saltshaker/saltshaker/NN ,/,/, the/the/DT pepper/pepper/NN ,/,/, the/the/DT quietly/quietly/RB oozing/ooze/VBG pans/pan/NNS of/of/IN my/my/PRP$ chef/chef/NN d'oeuvre/d'oeuvre/NN ././. ","ROOT (ROOT-0, falls-3) det (lull-2, A-1) nsubj (falls-3, lull-2) case (conversation-6, over-4) det (conversation-6, the-5) nmod:over (falls-3, conversation-6) punct (conversation-6, ,-7) appos (conversation-6, hands-8) acl (hands-8, fiddling-9) case (cutlery-11, with-10) nmod:with (fiddling-9, cutlery-11) punct (conversation-6, ,-12) case (napkins-14, with-13) nmod:with (conversation-6, napkins-14) punct (conversation-6, ,-15) acl (conversation-6, reaching-16) compound:prt (reaching-16, out-17) case (saltshaker-20, for-18) det (saltshaker-20, the-19) nmod:for (reaching-16, saltshaker-20) punct (saltshaker-20, ,-21) det (pepper-23, the-22) appos (saltshaker-20, pepper-23) punct (pepper-23, ,-24) appos (pepper-23, the-25) advmod (oozing-27, quietly-26) advcl (reaching-16, oozing-27) dobj (oozing-27, pans-28) case (d'oeuvre-32, of-29) nmod:poss (d'oeuvre-32, my-30) compound (d'oeuvre-32, chef-31) nmod:of (conversation-6, d'oeuvre-32) punct (falls-3, .-33) ",cutlery,11,"case (cutlery-11, with-10) nmod:with (fiddling-9, cutlery-11) ","conversation , hands fiddling with cutlery , with napkins , reaching",NN,[],,,,,[],[],[],,"[('with', 'fiddling', 9)]",['with'],[],['fiddling'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['with'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1995.txt_1.csv,0,0,0,0,unknown,,,,
