Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"Wage increases , bonuses , fringe benefits , and stock grants are important , but four out of five participants in a recent Incentive Marketing Association study report that travel and merchandise awards are remembered longer than cash awards .","Wage/wage/NN increases/increase/NNS ,/,/, bonuses/bonus/NNS ,/,/, fringe/fringe/NN benefits/benefit/NNS ,/,/, and/and/CC stock/stock/NN grants/grant/NNS are/be/VBP important/important/JJ ,/,/, but/but/CC four/four/CD out/out/IN of/of/IN five/five/CD participants/participant/NNS in/in/IN a/a/DT recent/recent/JJ Incentive/Incentive/NNP Marketing/Marketing/NNP Association/Association/NNP study/study/NN report/report/NN that/that/IN travel/travel/NN and/and/CC merchandise/merchandise/NN awards/award/NNS are/be/VBP remembered/remembered/JJ longer/longer/JJR than/than/IN cash/cash/NN awards/award/NNS ././. ","ROOT (ROOT-0, important-13) compound (increases-2, Wage-1) nsubj (important-13, increases-2) punct (increases-2, ,-3) conj:and (increases-2, bonuses-4) nsubj (important-13, bonuses-4) punct (increases-2, ,-5) compound (benefits-7, fringe-6) conj:and (increases-2, benefits-7) nsubj (important-13, benefits-7) punct (increases-2, ,-8) cc (increases-2, and-9) compound (grants-11, stock-10) conj:and (increases-2, grants-11) nsubj (important-13, grants-11) cop (important-13, are-12) punct (important-13, ,-14) cc (important-13, but-15) advmod (participants-20, four-16) case (four-16, out-17) case (participants-20, of-18) nummod (participants-20, five-19) conj:but (important-13, participants-20) case (report-28, in-21) det (report-28, a-22) amod (report-28, recent-23) compound (report-28, Incentive-24) compound (report-28, Marketing-25) compound (report-28, Association-26) compound (report-28, study-27) nmod:in (participants-20, report-28) mark (longer-36, that-29) compound (awards-33, travel-30) cc (travel-30, and-31) conj:and (travel-30, merchandise-32) compound (awards-33, merchandise-32) nsubj (longer-36, awards-33) cop (longer-36, are-34) amod (longer-36, remembered-35) dep (report-28, longer-36) case (awards-39, than-37) compound (awards-39, cash-38) nmod:than (longer-36, awards-39) punct (important-13, .-40) ",merchandise,32,"conj:and (travel-30, merchandise-32) compound (awards-33, merchandise-32) ",study report that travel and merchandise awards are remembered longer than,NN,[],,,,,[],[],[],,[],[],[],[],[],[],"[('and', 'travel', 30)]",['and'],[travel-30],['awards'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
"Each supercenter , which mixes produce and general merchandise , requires hiring and training 500 employees .","Each/each/DT supercenter/supercenter/NN ,/,/, which/which/WDT mixes/mix/VBZ produce/produce/NN and/and/CC general/general/JJ merchandise/merchandise/NN ,/,/, requires/require/VBZ hiring/hire/VBG and/and/CC training/train/VBG 500/500/CD employees/employee/NNS ././. ","ROOT (ROOT-0, requires-11) det (supercenter-2, Each-1) nsubj (mixes-5, supercenter-2) nsubj (requires-11, supercenter-2) punct (supercenter-2, ,-3) ref (supercenter-2, which-4) acl:relcl (supercenter-2, mixes-5) dobj (mixes-5, produce-6) cc (produce-6, and-7) amod (merchandise-9, general-8) dobj (mixes-5, merchandise-9) conj:and (produce-6, merchandise-9) punct (supercenter-2, ,-10) xcomp (requires-11, hiring-12) cc (hiring-12, and-13) xcomp (requires-11, training-14) conj:and (hiring-12, training-14) nummod (employees-16, 500-15) dobj (hiring-12, employees-16) punct (requires-11, .-17) ",merchandise,9,"amod (merchandise-9, general-8) dobj (mixes-5, merchandise-9) conj:and (produce-6, merchandise-9) ","which mixes produce and general merchandise , requires hiring and training",NN,[],mixes-5,mix,VBZ,object,[],[],[],,[],[],[],[],[],[],"[('and', 'produce', 6)]",['and'],[produce-6],[],[],['general'],[0.0175],[0.033583333333333326],[0.0175],[0.015],[0.09166666666666667],[0.035],[0.08812499999999998],[0.14708333333333332],[0.12],[0.16583333333333336],[0.103125],[0.16558333333333333],[0.0],[],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
"One early discovery : They want to put their hands on the merchandise , shucking each corncob before putting it in their basket , or demanding that associates not only take a fitted sheet out of the plastic but demonstrate it on an actual bed .","One/one/CD early/early/JJ discovery/discovery/NN :/:/: They/they/PRP want/want/VBP to/to/TO put/put/VB their/they/PRP$ hands/hand/NNS on/on/IN the/the/DT merchandise/merchandise/NN ,/,/, shucking/shuck/VBG each/each/DT corncob/corncob/NN before/before/IN putting/put/VBG it/it/PRP in/in/IN their/they/PRP$ basket/basket/NN ,/,/, or/or/CC demanding/demand/VBG that/that/IN associates/associate/VBZ not/not/RB only/only/RB take/take/VB a/a/DT fitted/fitted/JJ sheet/sheet/NN out/out/IN of/of/IN the/the/DT plastic/plastic/NN but/but/CC demonstrate/demonstrate/VBP it/it/PRP on/on/IN an/a/DT actual/actual/JJ bed/bed/NN ././. ","ROOT (ROOT-0, discovery-3) nummod (discovery-3, One-1) amod (discovery-3, early-2) punct (discovery-3, :-4) nsubj (want-6, They-5) nsubj:xsubj (put-8, They-5) nsubj (demonstrate-40, They-5) dep (discovery-3, want-6) mark (put-8, to-7) xcomp (want-6, put-8) nmod:poss (hands-10, their-9) dobj (put-8, hands-10) case (merchandise-13, on-11) det (merchandise-13, the-12) nmod:on (put-8, merchandise-13) punct (put-8, ,-14) dep (put-8, shucking-15) det (corncob-17, each-16) dobj (shucking-15, corncob-17) mark (putting-19, before-18) advcl:before (shucking-15, putting-19) dobj (putting-19, it-20) case (basket-23, in-21) nmod:poss (basket-23, their-22) nmod:in (putting-19, basket-23) punct (shucking-15, ,-24) cc (shucking-15, or-25) dep (put-8, demanding-26) conj:or (shucking-15, demanding-26) mark (associates-28, that-27) ccomp (demanding-26, associates-28) neg (associates-28, not-29) advmod (associates-28, only-30) dep (associates-28, take-31) det (sheet-34, a-32) amod (sheet-34, fitted-33) dobj (take-31, sheet-34) case (plastic-38, out-35) mwe (out-35, of-36) det (plastic-38, the-37) nmod:out_of (take-31, plastic-38) cc (want-6, but-39) dep (discovery-3, demonstrate-40) conj:but (want-6, demonstrate-40) dobj (demonstrate-40, it-41) case (bed-45, on-42) det (bed-45, an-43) amod (bed-45, actual-44) nmod:on (demonstrate-40, bed-45) punct (discovery-3, .-46) ",merchandise,13,"case (merchandise-13, on-11) det (merchandise-13, the-12) nmod:on (put-8, merchandise-13) ","put their hands on the merchandise , shucking each corncob before",NN,[],,,,,[],[],[],,"[('on', 'put', 8)]",['on'],[],['put'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['on'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Unlike the merchandise , Wal-Mart 's management practices have required little tinkering for China .","Unlike/unlike/IN the/the/DT merchandise/merchandise/NN ,/,/, Wal-Mart/Wal-Mart/NNP 's/'s/POS management/management/NN practices/practice/NNS have/have/VBP required/require/VBN little/little/JJ tinkering/tinkering/NN for/for/IN China/China/NNP ././. ","ROOT (ROOT-0, required-10) case (merchandise-3, Unlike-1) det (merchandise-3, the-2) nmod:unlike (required-10, merchandise-3) punct (required-10, ,-4) nmod:poss (practices-8, Wal-Mart-5) case (Wal-Mart-5, 's-6) compound (practices-8, management-7) nsubj (required-10, practices-8) aux (required-10, have-9) amod (tinkering-12, little-11) dobj (required-10, tinkering-12) case (China-14, for-13) nmod:for (required-10, China-14) punct (required-10, .-15) ",merchandise,3,"case (merchandise-3, Unlike-1) det (merchandise-3, the-2) nmod:unlike (required-10, merchandise-3) ","Unlike the merchandise , Wal-Mart 's management practices",NN,[],,,,,[],[],[],,"[('unlike', 'required', 10)]",['unlike'],[],['required'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['Unlike'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Last year Wal-Mart spent $18 billion on merchandise from China-based suppliers , most of it toys , footwear , Christmas decorations , and sporting equipment , accounting for 3% of China 's total exports .","Last/last/JJ year/year/NN Wal-Mart/Wal-Mart/NNP spent/spend/VBD $/$/$ 18/18/CD billion/billion/CD on/on/IN merchandise/merchandise/NN from/from/IN China-based/china-based/JJ suppliers/supplier/NNS ,/,/, most/most/JJS of/of/IN it/it/PRP toys/toy/NNS ,/,/, footwear/footwear/NN ,/,/, Christmas/Christmas/NNP decorations/decoration/NNS ,/,/, and/and/CC sporting/sport/VBG equipment/equipment/NN ,/,/, accounting/accounting/NN for/for/IN 3/3/CD %/%/NN of/of/IN China/China/NNP 's/'s/POS total/total/JJ exports/export/NNS ././. ","ROOT (ROOT-0, spent-4) amod (year-2, Last-1) nmod:tmod (spent-4, year-2) nsubj (spent-4, Wal-Mart-3) dobj (spent-4, $-5) compound (billion-7, 18-6) nummod ($-5, billion-7) case (merchandise-9, on-8) nmod:on (spent-4, merchandise-9) case (suppliers-12, from-10) amod (suppliers-12, China-based-11) nmod:from (spent-4, suppliers-12) punct (suppliers-12, ,-13) nmod:from (spent-4, most-14) conj:and (suppliers-12, most-14) case (toys-17, of-15) dep (toys-17, it-16) nmod:of (most-14, toys-17) punct (suppliers-12, ,-18) nmod:from (spent-4, footwear-19) conj:and (suppliers-12, footwear-19) punct (footwear-19, ,-20) compound (decorations-22, Christmas-21) appos (footwear-19, decorations-22) punct (suppliers-12, ,-23) cc (suppliers-12, and-24) nmod:from (spent-4, sporting-25) conj:and (suppliers-12, sporting-25) dobj (sporting-25, equipment-26) punct (equipment-26, ,-27) appos (equipment-26, accounting-28) case (%-31, for-29) nummod (%-31, 3-30) nmod:for (accounting-28, %-31) case (exports-36, of-32) nmod:poss (exports-36, China-33) case (China-33, 's-34) amod (exports-36, total-35) nmod:of (%-31, exports-36) punct (spent-4, .-37) ",merchandise,9,"case (merchandise-9, on-8) nmod:on (spent-4, merchandise-9) ","spent $18 billion on merchandise from China-based suppliers , most of",NN,[],,,,,[],[],[],,"[('on', 'spent', 4)]",['on'],[],['spent'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['on'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
BENTONVILLE BOUND Suppliers wait to show off their merchandise at Wal-Mart 's procurement center in Shenzhen .,BENTONVILLE/BENTONVILLE/NNP BOUND/BOUND/NNP Suppliers/supplier/NNS wait/wait/VB to/to/TO show/show/VB off/off/RP their/they/PRP$ merchandise/merchandise/NN at/at/IN Wal-Mart/Wal-Mart/NNP 's/'s/POS procurement/procurement/NN center/center/NN in/in/IN Shenzhen/Shenzhen/NNP ././. ,"ROOT (ROOT-0, wait-4) compound (Suppliers-3, BENTONVILLE-1) compound (Suppliers-3, BOUND-2) nsubj (wait-4, Suppliers-3) nsubj:xsubj (show-6, Suppliers-3) mark (show-6, to-5) xcomp (wait-4, show-6) compound:prt (show-6, off-7) nmod:poss (merchandise-9, their-8) dobj (show-6, merchandise-9) case (center-14, at-10) nmod:poss (center-14, Wal-Mart-11) case (Wal-Mart-11, 's-12) compound (center-14, procurement-13) nmod:at (show-6, center-14) case (Shenzhen-16, in-15) nmod:in (center-14, Shenzhen-16) punct (wait-4, .-17) ",merchandise,9,"nmod:poss (merchandise-9, their-8) dobj (show-6, merchandise-9) ",wait to show off their merchandise at Wal-Mart 's procurement center,NN,[],show-6,show,VB,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,['their'],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
"The prominent pendants typical of retail environments before World War II created a comfortable , but rather flat , lighting effect that did little to enhance either the form or texture of merchandise .","The/the/DT prominent/prominent/JJ pendants/pendant/NNS typical/typical/JJ of/of/IN retail/retail/JJ environments/environment/NNS before/before/IN World/World/NNP War/War/NNP II/II/NNP created/create/VBD a/a/DT comfortable/comfortable/JJ ,/,/, but/but/CC rather/rather/RB flat/flat/JJ ,/,/, lighting/lighting/NN effect/effect/NN that/that/WDT did/do/VBD little/little/JJ to/to/TO enhance/enhance/VB either/either/CC the/the/DT form/form/NN or/or/CC texture/texture/NN of/of/IN merchandise/merchandise/NN ././. ","ROOT (ROOT-0, created-12) det (pendants-3, The-1) amod (pendants-3, prominent-2) nsubj (created-12, pendants-3) amod (pendants-3, typical-4) case (environments-7, of-5) amod (environments-7, retail-6) nmod:of (pendants-3, environments-7) case (II-11, before-8) compound (II-11, World-9) compound (II-11, War-10) nmod:before (environments-7, II-11) det (effect-21, a-13) amod (effect-21, comfortable-14) punct (flat-18, ,-15) cc (rather-17, but-16) cc (flat-18, rather-17) dep (comfortable-14, flat-18) punct (flat-18, ,-19) compound (effect-21, lighting-20) dobj (created-12, effect-21) nsubj (did-23, effect-21) ref (effect-21, that-22) acl:relcl (effect-21, did-23) xcomp (did-23, little-24) mark (enhance-26, to-25) xcomp (little-24, enhance-26) cc:preconj (form-29, either-27) det (form-29, the-28) dobj (enhance-26, form-29) cc (form-29, or-30) dobj (enhance-26, texture-31) conj:or (form-29, texture-31) case (merchandise-33, of-32) nmod:of (form-29, merchandise-33) punct (created-12, .-34) ",merchandise,33,"case (merchandise-33, of-32) nmod:of (form-29, merchandise-33) ",the form or texture of merchandise .,NN,[],,,,,[],[],[],,"[('of', 'form', 29)]",['of'],[],['form'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
"The introduction of reflectorized bulbs in the 1940s led to more dramatic lighting techniques , where beams of accent lighting highlighted special merchandise .","The/the/DT introduction/introduction/NN of/of/IN reflectorized/reflectorize/VBN bulbs/bulb/NNS in/in/IN the/the/DT 1940s/1940s/CD led/lead/VBD to/to/TO more/more/RBR dramatic/dramatic/JJ lighting/lighting/NN techniques/technique/NNS ,/,/, where/where/WRB beams/beam/NNS of/of/IN accent/accent/NN lighting/lighting/NN highlighted/highlight/VBD special/special/JJ merchandise/merchandise/NN ././. ","ROOT (ROOT-0, led-9) det (introduction-2, The-1) nsubj (led-9, introduction-2) mark (reflectorized-4, of-3) acl:of (introduction-2, reflectorized-4) dobj (reflectorized-4, bulbs-5) case (1940s-8, in-6) det (1940s-8, the-7) nmod:in (bulbs-5, 1940s-8) case (techniques-14, to-10) advmod (dramatic-12, more-11) amod (techniques-14, dramatic-12) compound (techniques-14, lighting-13) nmod:to (led-9, techniques-14) punct (led-9, ,-15) advmod (highlighted-21, where-16) nsubj (highlighted-21, beams-17) case (lighting-20, of-18) compound (lighting-20, accent-19) nmod:of (beams-17, lighting-20) advcl (led-9, highlighted-21) amod (merchandise-23, special-22) dobj (highlighted-21, merchandise-23) punct (led-9, .-24) ",merchandise,23,"amod (merchandise-23, special-22) dobj (highlighted-21, merchandise-23) ",of accent lighting highlighted special merchandise .,NN,[],highlighted-21,highlight,VBD,object,['where'],[],[],,[],[],[],[],[],[],[],[],[],[],[],['special'],[0.03291666666666667],[0.07908333333333334],[0.03125],[0.02],[0.090625],[0.0225],[0.044895833333333336],[0.178125],[0.12291666666666666],[0.12241666666666666],[0.08875],[0.15516666666666667],[0.011354166666666665],[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
"Track lighting-which permits spotlights to be located at any point , aimed in any direction , and moved at will-greatly simplified the task of highlighting merchandise .","Track/Track/NNP lighting-which/lighting-which/NN permits/permit/VBZ spotlights/spotlight/NNS to/to/TO be/be/VB located/located/JJ at/at/IN any/any/DT point/point/NN ,/,/, aimed/aim/VBN in/in/IN any/any/DT direction/direction/NN ,/,/, and/and/CC moved/move/VBD at/at/IN will-greatly/will-greatly/JJ simplified/simplify/VBD the/the/DT task/task/NN of/of/IN highlighting/highlight/VBG merchandise/merchandise/NN ././. ","ROOT (ROOT-0, permits-3) compound (lighting-which-2, Track-1) nsubj (permits-3, lighting-which-2) nsubj (moved-18, lighting-which-2) dobj (permits-3, spotlights-4) nsubj:xsubj (located-7, spotlights-4) mark (located-7, to-5) cop (located-7, be-6) xcomp (permits-3, located-7) case (point-10, at-8) det (point-10, any-9) nmod:at (located-7, point-10) punct (point-10, ,-11) acl (point-10, aimed-12) case (direction-15, in-13) det (direction-15, any-14) nmod:in (aimed-12, direction-15) punct (point-10, ,-16) cc (permits-3, and-17) conj:and (permits-3, moved-18) case (will-greatly-20, at-19) nmod:at (moved-18, will-greatly-20) acl:relcl (will-greatly-20, simplified-21) det (task-23, the-22) dobj (simplified-21, task-23) mark (highlighting-25, of-24) acl:of (task-23, highlighting-25) dobj (highlighting-25, merchandise-26) punct (permits-3, .-27) ",merchandise,26,"dobj (highlighting-25, merchandise-26) ",simplified the task of highlighting merchandise .,NN,[],highlighting-25,highlight,VBG,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],of,singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
Designers used both the level of illumination and its uniformity to signal shoppers as to the quality of merchandise and the style of the shopping experience .,Designers/designer/NNS used/use/VBD both/both/DT the/the/DT level/level/NN of/of/IN illumination/illumination/NN and/and/CC its/its/PRP$ uniformity/uniformity/NN to/to/TO signal/signal/VB shoppers/shopper/NNS as/as/IN to/to/TO the/the/DT quality/quality/NN of/of/IN merchandise/merchandise/NN and/and/CC the/the/DT style/style/NN of/of/IN the/the/DT shopping/shopping/NN experience/experience/NN ././. ,"ROOT (ROOT-0, used-2) nsubj (used-2, Designers-1) cc:preconj (level-5, both-3) det (level-5, the-4) dobj (used-2, level-5) case (illumination-7, of-6) nmod:of (level-5, illumination-7) cc (level-5, and-8) nmod:poss (uniformity-10, its-9) dobj (used-2, uniformity-10) conj:and (level-5, uniformity-10) mark (signal-12, to-11) acl:to (uniformity-10, signal-12) dobj (signal-12, shoppers-13) case (quality-17, as-14) mwe (as-14, to-15) det (quality-17, the-16) nmod:as_to (signal-12, quality-17) case (merchandise-19, of-18) nmod:of (quality-17, merchandise-19) cc (quality-17, and-20) det (style-22, the-21) nmod:as_to (signal-12, style-22) conj:and (quality-17, style-22) case (experience-26, of-23) det (experience-26, the-24) compound (experience-26, shopping-25) nmod:of (style-22, experience-26) punct (used-2, .-27) ",merchandise,19,"case (merchandise-19, of-18) nmod:of (quality-17, merchandise-19) ",as to the quality of merchandise and the style of the,NN,[],,,,,[],[],[],,"[('of', 'quality', 17)]",['of'],[],['quality'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
"Photograph The successful author plans to expand her operations to include a film production company , a line of lingerie and other sex-related merchandise .","Photograph/Photograph/NNP The/The/NNP successful/successful/JJ author/author/NN plans/plan/NNS to/to/TO expand/expand/VB her/she/PRP$ operations/operation/NNS to/to/TO include/include/VB a/a/DT film/film/NN production/production/NN company/company/NN ,/,/, a/a/DT line/line/NN of/of/IN lingerie/lingerie/NN and/and/CC other/other/JJ sex-related/sex-related/JJ merchandise/merchandise/NN ././. ","ROOT (ROOT-0, expand-7) compound (plans-5, Photograph-1) compound (plans-5, The-2) amod (plans-5, successful-3) compound (plans-5, author-4) nsubj (expand-7, plans-5) mark (expand-7, to-6) nmod:poss (operations-9, her-8) dobj (expand-7, operations-9) mark (include-11, to-10) advcl:to (expand-7, include-11) det (company-15, a-12) compound (company-15, film-13) compound (company-15, production-14) dobj (include-11, company-15) punct (company-15, ,-16) det (line-18, a-17) dobj (include-11, line-18) conj:and (company-15, line-18) case (lingerie-20, of-19) nmod:of (line-18, lingerie-20) cc (company-15, and-21) amod (merchandise-24, other-22) amod (merchandise-24, sex-related-23) dobj (include-11, merchandise-24) conj:and (company-15, merchandise-24) punct (expand-7, .-25) ",merchandise,24,"amod (merchandise-24, other-22) amod (merchandise-24, sex-related-23) dobj (include-11, merchandise-24) conj:and (company-15, merchandise-24) ",of lingerie and other sex-related merchandise .,NN,[],include-11,include,VB,object,[],[],[],,[],[],[],[],[],[],"[('and', 'company', 15)]",['and'],[company-15],[],[],"['other', 'sex-related']",[0.015],[0.0025],[0.01],[0.0075],[0.6579166666666667],[0.02],[0.01875],[0.12458333333333332],[0.05],[0.0225],[0.03375],[0.0375],[0.0],[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/mag/w_mag_2005.txt_2.csv,0,0,0,0,unknown,,,,
